seed,algorithm,mean_inference_time,total_steps,successful,path,stop_reason,path_vin,path_puct
11353,VIN,0.008414109547932943,16,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6)]",
11353,PUCT,1.164214277267456,16,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6)]"
7211,VI,0.019858982252038044,24,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (10, 1), (11, 1), (12, 1), (13, 1), (14, 1), (15, 1), (15, 2), (15, 3), (15, 4), (15, 5), (15, 6), (15, 7), (14, 7)]",Goal Reached,,
7211,VIN,0.008487846540368122,24,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (12, 1), (13, 1), (14, 1), (15, 1), (15, 2), (15, 3), (15, 4), (15, 5), (15, 6), (15, 7), (14, 7)]",
7211,PUCT,1.1562304393104885,24,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (9, 0), (10, 0), (11, 0), (12, 0), (12, 1), (13, 1), (14, 1), (15, 1), (15, 2), (15, 3), (15, 4), (15, 5), (15, 6), (15, 7), (14, 7)]"
19461,VI,0.02423250675201416,5,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0)]",Goal Reached,,
19461,VIN,0.008639872074127197,5,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0)]",
19461,PUCT,1.1584503054618835,5,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0)]"
19878,VI,0.024556395212809244,76,True,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (2, 9), (2, 10), (2, 11), (3, 11), (3, 12), (4, 12), (4, 13), (4, 14), (5, 14), (6, 14), (6, 15), (7, 15), (7, 16), (7, 17), (6, 17), (5, 17), (4, 17), (3, 17), (3, 16), (3, 15), (3, 14), (3, 13), (2, 13), (2, 12), (1, 12), (1, 11), (1, 10), (2, 10), (3, 10), (4, 10), (4, 11), (5, 11), (5, 12), (5, 13), (6, 13), (6, 14), (6, 15), (6, 16), (5, 16), (5, 15), (6, 15), (7, 15), (7, 14), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (13, 12), (13, 11), (13, 10), (13, 9), (13, 8), (14, 8), (14, 7), (15, 7), (16, 7), (16, 8), (17, 8), (17, 7), (17, 6), (16, 6), (15, 6)]",Goal Reached,,
19878,VIN,0.007484828508817233,66,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (2, 1), (2, 2), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (2, 11), (3, 11), (3, 12), (4, 12), (4, 13), (4, 14), (5, 14), (6, 14), (6, 15), (7, 15), (7, 16), (7, 17), (6, 17), (6, 16), (5, 16), (4, 16), (3, 16), (3, 15), (3, 14), (3, 13), (2, 13), (2, 12), (1, 12), (1, 11), (1, 10), (1, 9), (2, 9), (3, 9), (3, 10), (4, 10), (4, 11), (5, 11), (5, 12), (5, 13), (6, 13), (7, 13), (8, 13), (9, 13), (10, 13), (11, 13), (12, 13), (13, 13), (13, 12), (13, 11), (13, 10), (13, 9), (13, 8), (14, 8), (14, 7), (15, 7), (16, 7), (16, 6), (15, 6)]",
19878,PUCT,1.124433562375497,70,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (3, 1), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (4, 11), (4, 12), (4, 13), (3, 13), (3, 12), (2, 12), (2, 11), (2, 10), (2, 9), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (2, 13), (2, 14), (3, 14), (4, 14), (5, 14), (6, 14), (6, 15), (7, 15), (7, 16), (7, 17), (6, 17), (5, 17), (4, 17), (3, 17), (3, 16), (3, 15), (4, 15), (5, 15), (5, 16), (6, 16), (6, 15), (6, 14), (6, 13), (7, 13), (7, 12), (8, 12), (9, 12), (10, 12), (11, 12), (12, 12), (13, 12), (13, 11), (13, 10), (13, 9), (13, 8), (14, 8), (14, 7), (15, 7), (16, 7), (16, 6), (15, 6)]"
16321,VI,0.022976345486111112,37,True,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11), (1, 12), (1, 13), (2, 13), (3, 13), (4, 13), (5, 13), (6, 13), (7, 13), (8, 13), (8, 14), (9, 14), (9, 15), (10, 15), (10, 16), (11, 16), (12, 16), (13, 16), (14, 16), (14, 15), (14, 14), (15, 14), (15, 13), (15, 12), (15, 11)]",Goal Reached,,
16321,VIN,0.00768515540332329,83,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (8, 12), (8, 13), (8, 14), (9, 14), (9, 15), (10, 15), (10, 16), (11, 16), (12, 16), (12, 17), (11, 17), (11, 18), (10, 18), (10, 19), (9, 19), (8, 19), (7, 19), (6, 19), (5, 19), (4, 19), (3, 19), (2, 19), (2, 18), (3, 18), (3, 17), (3, 16), (4, 16), (4, 15), (3, 15), (3, 14), (3, 13), (4, 13), (5, 13), (6, 13), (6, 12), (7, 12), (7, 13), (7, 14), (7, 15), (7, 16), (8, 16), (8, 17), (8, 18), (7, 18), (6, 18), (5, 18), (5, 17), (5, 16), (6, 16), (6, 15), (7, 15), (8, 15), (9, 15), (10, 15), (11, 15), (12, 15), (12, 14), (13, 14), (14, 14), (15, 14), (15, 13), (15, 12), (15, 11)]",
