seed,algorithm,mean_inference_time,total_steps,successful,path,stop_reason,path_vin,path_puct
18974,PUCT,0.48530910209733613,98,False,,Live Lock Detected in PUCT,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (4, 1), (4, 2), (5, 2), (5, 3), (5, 4), (5, 5), (6, 5), (7, 5), (7, 4), (7, 3), (6, 3), (5, 3), (4, 3), (4, 4), (4, 5), (3, 5), (3, 4), (3, 3), (3, 2), (3, 1), (4, 1), (5, 1), (5, 2), (5, 3), (6, 3), (6, 4), (7, 4), (7, 5), (8, 5), (9, 5), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 10), (10, 11), (11, 11), (11, 12), (11, 13), (10, 13), (11, 13), (11, 12), (12, 12), (13, 12), (14, 12), (14, 11), (13, 11), (14, 11), (15, 11), (15, 12), (15, 13), (15, 14), (15, 15), (15, 16), (15, 17), (15, 18), (15, 19), (14, 19), (13, 19), (12, 19), (11, 19), (11, 18), (10, 18), (9, 18), (8, 18), (7, 18), (7, 17), (7, 18), (7, 19), (8, 19), (9, 19), (10, 19), (11, 19), (11, 18), (11, 17), (11, 16), (12, 16), (13, 16), (14, 16), (15, 16), (16, 16), (16, 17), (16, 18), (16, 19), (17, 19), (16, 19), (15, 19), (16, 19), (17, 19), (16, 19), (17, 19), (16, 19)]"
13535,VI,0.017075272167430204,18,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (9, 4), (9, 5), (10, 5), (10, 4), (10, 3)]",Goal Reached,,
13535,VIN,0.007406417061300839,18,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (9, 4), (9, 5), (10, 5), (10, 4), (10, 3)]",
13535,PUCT,0.4791086982278263,18,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (9, 4), (9, 5), (10, 5), (10, 4), (10, 3)]"
19222,VI,0.015820006529490154,13,True,"[(0, 0), (0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (0, 10), (1, 10), (1, 11)]",Goal Reached,,
19222,VIN,0.007555067539215088,13,True,,Goal Reached,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11)]",
19222,PUCT,0.49139724175135296,13,True,,Goal Reached,,"[(0, 0), (1, 0), (1, 1), (1, 2), (1, 3), (1, 4), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 11)]"
9730,VI,0.023279889424641927,31,True,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (8, 10), (9, 10), (10, 10), (11, 10), (11, 11), (12, 11), (13, 11), (13, 10), (14, 10), (15, 10), (15, 9), (16, 9), (17, 9)]",Goal Reached,,
9730,VIN,0.007502771559215728,43,True,,Goal Reached,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (8, 10), (9, 10), (10, 10), (11, 10), (11, 11), (12, 11), (12, 12), (13, 12), (13, 13), (14, 13), (15, 13), (15, 12), (16, 12), (17, 12), (17, 13), (17, 14), (18, 14), (18, 13), (18, 12), (18, 11), (18, 10), (18, 9), (17, 9)]",
9730,PUCT,0.5329980850219727,43,True,,Goal Reached,,"[(0, 0), (1, 0), (2, 0), (3, 0), (4, 0), (5, 0), (6, 0), (7, 0), (8, 0), (8, 1), (8, 2), (8, 3), (8, 4), (7, 4), (7, 5), (7, 6), (7, 7), (7, 8), (7, 9), (7, 10), (8, 10), (9, 10), (10, 10), (11, 10), (11, 11), (12, 11), (12, 12), (13, 12), (13, 13), (14, 13), (15, 13), (15, 12), (16, 12), (17, 12), (17, 13), (17, 14), (18, 14), (18, 13), (18, 12), (18, 11), (18, 10), (18, 9), (17, 9)]"
